,Unnamed: 0,西暦,年,県,自治体コード,市町村名,可燃ごみ収集形態
11427,11427,2013,h25,広島県,34202,呉市,直営
11428,11428,2013,h25,広島県,34203,竹原市,委託
11429,11429,2013,h25,広島県,34204,三原市,"直営,委託"
11430,11430,2013,h25,広島県,34205,尾道市,"直営,委託"
11431,11431,2013,h25,広島県,34207,福山市,"直営,委託"
11432,11432,2013,h25,広島県,34208,府中市,委託
11433,11433,2013,h25,広島県,34209,三次市,"直営,委託"
11434,11434,2013,h25,広島県,34210,庄原市,直営
11435,11435,2013,h25,広島県,34211,大竹市,"直営,委託"
11436,11436,2013,h25,広島県,34212,東広島市,委託
11437,11437,2013,h25,広島県,34213,廿日市市,委託
11438,11438,2013,h25,広島県,34214,安芸高田市,直営
11439,11439,2013,h25,広島県,34215,江田島市,委託
11440,11440,2013,h25,広島県,34302,府中町,委託
11441,11441,2013,h25,広島県,34304,海田町,委託
11442,11442,2013,h25,広島県,34307,熊野町,委託
11443,11443,2013,h25,広島県,34309,坂町,委託
11444,11444,2013,h25,広島県,34368,安芸太田町,委託
11445,11445,2013,h25,広島県,34369,北広島町,直営
11446,11446,2013,h25,広島県,34431,大崎上島町,委託
11447,11447,2013,h25,広島県,34462,世羅町,委託
11448,11448,2013,h25,広島県,34545,神石高原町,委託
11449,11449,2013,h25,徳島県,36201,徳島市,直営
11450,11450,2013,h25,徳島県,36202,鳴門市,直営
11451,11451,2013,h25,徳島県,36203,小松島市,直営
11452,11452,2013,h25,徳島県,36204,阿南市,直営
11453,11453,2013,h25,徳島県,36205,吉野川市,直営
11454,11454,2013,h25,徳島県,36206,阿波市,直営
11455,11455,2013,h25,徳島県,36207,美馬市,直営
11456,11456,2013,h25,徳島県,36208,三好市,直営
11457,11457,2013,h25,徳島県,36301,勝浦町,委託
11458,11458,2013,h25,徳島県,36302,上勝町,なし
11459,11459,2013,h25,徳島県,36321,佐那河内村,直営
11460,11460,2013,h25,徳島県,36341,石井町,委託
11461,11461,2013,h25,徳島県,36342,神山町,直営
11462,11462,2013,h25,徳島県,36368,那賀町,直営
11463,11463,2013,h25,徳島県,36383,牟岐町,委託
11464,11464,2013,h25,徳島県,36387,美波町,委託
11465,11465,2013,h25,徳島県,36388,海陽町,委託
11466,11466,2013,h25,徳島県,36401,松茂町,委託
11467,11467,2013,h25,徳島県,36402,北島町,直営
11468,11468,2013,h25,徳島県,36403,藍住町,直営
11469,11469,2013,h25,徳島県,36404,板野町,委託
11470,11470,2013,h25,徳島県,36405,上板町,直営
11471,11471,2013,h25,徳島県,36468,つるぎ町,直営
11472,11472,2013,h25,徳島県,36489,東みよし町,直営
11473,11473,2013,h25,愛媛県,38201,松山市,"直営,委託"
11474,11474,2013,h25,愛媛県,38202,今治市,委託
11475,11475,2013,h25,愛媛県,38203,宇和島市,委託
11476,11476,2013,h25,愛媛県,38204,八幡浜市,委託
11477,11477,2013,h25,愛媛県,38205,新居浜市,委託
11478,11478,2013,h25,愛媛県,38206,西条市,委託
11479,11479,2013,h25,愛媛県,38207,大洲市,委託
11480,11480,2013,h25,愛媛県,38210,伊予市,委託
11481,11481,2013,h25,愛媛県,38213,四国中央市,委託
11482,11482,2013,h25,愛媛県,38214,西予市,委託
11483,11483,2013,h25,愛媛県,38215,東温市,委託
11484,11484,2013,h25,愛媛県,38356,上島町,委託
11485,11485,2013,h25,愛媛県,38386,久万高原町,"直営,委託"
11486,11486,2013,h25,愛媛県,38401,松前町,委託
11487,11487,2013,h25,愛媛県,38402,砥部町,委託
11488,11488,2013,h25,愛媛県,38422,内子町,委託
11489,11489,2013,h25,愛媛県,38442,伊方町,委託
11490,11490,2013,h25,愛媛県,38484,松野町,直営
11491,11491,2013,h25,愛媛県,38488,鬼北町,委託
11492,11492,2013,h25,愛媛県,38506,愛南町,委託
11493,11493,2013,h25,愛知県,23100,名古屋市,"直営,委託"
11494,11494,2013,h25,愛知県,23201,豊橋市,直営
11495,11495,2013,h25,愛知県,23202,岡崎市,"直営,委託"
11496,11496,2013,h25,愛知県,23203,一宮市,直営
11497,11497,2013,h25,愛知県,23204,瀬戸市,直営
11498,11498,2013,h25,愛知県,23205,半田市,直営
11499,11499,2013,h25,愛知県,23206,春日井市,直営
11500,11500,2013,h25,愛知県,23207,豊川市,直営
11501,11501,2013,h25,愛知県,23208,津島市,委託
11502,11502,2013,h25,愛知県,23209,碧南市,委託
11503,11503,2013,h25,愛知県,23210,刈谷市,"直営,委託,許可"
11504,11504,2013,h25,愛知県,23211,豊田市,直営
11505,11505,2013,h25,愛知県,23212,安城市,委託
11506,11506,2013,h25,愛知県,23213,西尾市,"直営,委託"
11507,11507,2013,h25,愛知県,23214,蒲郡市,委託
11508,11508,2013,h25,愛知県,23215,犬山市,委託
11509,11509,2013,h25,愛知県,23216,常滑市,委託
11510,11510,2013,h25,愛知県,23217,江南市,"直営,委託"
11511,11511,2013,h25,愛知県,23219,小牧市,委託
11512,11512,2013,h25,愛知県,23220,稲沢市,"直営,委託"
11513,11513,2013,h25,愛知県,23221,新城市,"直営,委託,許可"
11514,11514,2013,h25,愛知県,23222,東海市,"直営,委託"
11515,11515,2013,h25,愛知県,23223,大府市,委託
11516,11516,2013,h25,愛知県,23224,知多市,直営
11517,11517,2013,h25,愛知県,23225,知立市,委託
11518,11518,2013,h25,愛知県,23226,尾張旭市,"直営,委託,許可"
11519,11519,2013,h25,愛知県,23227,高浜市,委託
11520,11520,2013,h25,愛知県,23228,岩倉市,直営
11521,11521,2013,h25,愛知県,23229,豊明市,委託
11522,11522,2013,h25,愛知県,23230,日進市,委託
11523,11523,2013,h25,愛知県,23231,田原市,委託
11524,11524,2013,h25,愛知県,23232,愛西市,委託
11525,11525,2013,h25,愛知県,23233,清須市,委託
11526,11526,2013,h25,愛知県,23234,北名古屋市,"直営,委託"
11527,11527,2013,h25,愛知県,23235,弥富市,委託
11528,11528,2013,h25,愛知県,23236,みよし市,委託
11529,11529,2013,h25,愛知県,23237,あま市,委託
11530,11530,2013,h25,愛知県,23238,長久手市,"直営,委託"
11531,11531,2013,h25,愛知県,23302,東郷町,委託
11532,11532,2013,h25,愛知県,23342,豊山町,委託
11533,11533,2013,h25,愛知県,23361,大口町,委託
11534,11534,2013,h25,愛知県,23362,扶桑町,委託
11535,11535,2013,h25,愛知県,23424,大治町,委託
11536,11536,2013,h25,愛知県,23425,蟹江町,委託
11537,11537,2013,h25,愛知県,23427,飛島村,委託
11538,11538,2013,h25,愛知県,23441,阿久比町,委託
11539,11539,2013,h25,愛知県,23442,東浦町,委託
11540,11540,2013,h25,愛知県,23445,南知多町,委託
11541,11541,2013,h25,愛知県,23446,美浜町,委託
11542,11542,2013,h25,愛知県,23447,武豊町,委託
11543,11543,2013,h25,愛知県,23501,幸田町,委託
11544,11544,2013,h25,愛知県,23561,設楽町,委託
11545,11545,2013,h25,愛知県,23562,東栄町,委託
11546,11546,2013,h25,愛知県,23563,豊根村,委託
11547,11547,2013,h25,新潟県,15100,新潟市,委託
11548,11548,2013,h25,新潟県,15202,長岡市,委託
11549,11549,2013,h25,新潟県,15204,三条市,委託
11550,11550,2013,h25,新潟県,15205,柏崎市,委託
11551,11551,2013,h25,新潟県,15206,新発田市,委託
11552,11552,2013,h25,新潟県,15208,小千谷市,委託
11553,11553,2013,h25,新潟県,15209,加茂市,委託
11554,11554,2013,h25,新潟県,15210,十日町市,委託
11555,11555,2013,h25,新潟県,15211,見附市,委託
11556,11556,2013,h25,新潟県,15212,村上市,委託
11557,11557,2013,h25,新潟県,15213,燕市,委託
11558,11558,2013,h25,新潟県,15216,糸魚川市,委託
11559,11559,2013,h25,新潟県,15217,妙高市,委託
11560,11560,2013,h25,新潟県,15218,五泉市,委託
11561,11561,2013,h25,新潟県,15222,上越市,委託
11562,11562,2013,h25,新潟県,15223,阿賀野市,委託
11563,11563,2013,h25,新潟県,15224,佐渡市,委託
11564,11564,2013,h25,新潟県,15225,魚沼市,委託
11565,11565,2013,h25,新潟県,15226,南魚沼市,委託
11566,11566,2013,h25,新潟県,15227,胎内市,委託
11567,11567,2013,h25,新潟県,15307,聖籠町,委託
11568,11568,2013,h25,新潟県,15342,弥彦村,委託
11569,11569,2013,h25,新潟県,15361,田上町,委託
11570,11570,2013,h25,新潟県,15385,阿賀町,委託
11571,11571,2013,h25,新潟県,15405,出雲崎町,委託
11572,11572,2013,h25,新潟県,15461,湯沢町,委託
11573,11573,2013,h25,新潟県,15482,津南町,委託
11574,11574,2013,h25,新潟県,15504,刈羽村,委託
11575,11575,2013,h25,新潟県,15581,関川村,委託
11576,11576,2013,h25,新潟県,15586,粟島浦村,直営
11577,11577,2013,h25,東京都,13100,東京都23区分,
11578,11578,2013,h25,東京都,13101,千代田区,直営
11579,11579,2013,h25,東京都,13102,中央区,直営
11580,11580,2013,h25,東京都,13103,港区,直営
11581,11581,2013,h25,東京都,13104,新宿区,直営
11582,11582,2013,h25,東京都,13105,文京区,直営
11583,11583,2013,h25,東京都,13106,台東区,直営
11584,11584,2013,h25,東京都,13107,墨田区,直営
11585,11585,2013,h25,東京都,13108,江東区,直営
11586,11586,2013,h25,東京都,13109,品川区,直営
11587,11587,2013,h25,東京都,13110,目黒区,直営
11588,11588,2013,h25,東京都,13111,大田区,直営
11589,11589,2013,h25,東京都,13112,世田谷区,直営
11590,11590,2013,h25,東京都,13113,渋谷区,直営
11591,11591,2013,h25,東京都,13114,中野区,直営
11592,11592,2013,h25,東京都,13115,杉並区,直営
11593,11593,2013,h25,東京都,13116,豊島区,直営
11594,11594,2013,h25,東京都,13117,北区,直営
11595,11595,2013,h25,東京都,13118,荒川区,直営
11596,11596,2013,h25,東京都,13119,板橋区,直営
11597,11597,2013,h25,東京都,13120,練馬区,直営
11598,11598,2013,h25,東京都,13121,足立区,直営
11599,11599,2013,h25,東京都,13122,葛飾区,直営
11600,11600,2013,h25,東京都,13123,江戸川区,直営
11601,11601,2013,h25,東京都,13201,八王子市,"直営,委託"
11602,11602,2013,h25,東京都,13202,立川市,委託
11603,11603,2013,h25,東京都,13203,武蔵野市,委託
11604,11604,2013,h25,東京都,13204,三鷹市,委託
11605,11605,2013,h25,東京都,13205,青梅市,委託
11606,11606,2013,h25,東京都,13206,府中市,委託
11607,11607,2013,h25,東京都,13207,昭島市,委託
11608,11608,2013,h25,東京都,13208,調布市,委託
11609,11609,2013,h25,東京都,13209,町田市,"直営,委託"
11610,11610,2013,h25,東京都,13210,小金井市,委託
11611,11611,2013,h25,東京都,13211,小平市,委託
11612,11612,2013,h25,東京都,13212,日野市,委託
11613,11613,2013,h25,東京都,13213,東村山市,委託
11614,11614,2013,h25,東京都,13214,国分寺市,委託
11615,11615,2013,h25,東京都,13215,国立市,委託
11616,11616,2013,h25,東京都,13218,福生市,委託
11617,11617,2013,h25,東京都,13219,狛江市,委託
11618,11618,2013,h25,東京都,13220,東大和市,委託
11619,11619,2013,h25,東京都,13221,清瀬市,委託
11620,11620,2013,h25,東京都,13222,東久留米市,委託
11621,11621,2013,h25,東京都,13223,武蔵村山市,委託
11622,11622,2013,h25,東京都,13224,多摩市,委託
11623,11623,2013,h25,東京都,13225,稲城市,委託
11624,11624,2013,h25,東京都,13227,羽村市,委託
11625,11625,2013,h25,東京都,13228,あきる野市,委託
11626,11626,2013,h25,東京都,13229,西東京市,委託
11627,11627,2013,h25,東京都,13303,瑞穂町,委託
11628,11628,2013,h25,東京都,13305,日の出町,委託
11629,11629,2013,h25,東京都,13307,檜原村,委託
11630,11630,2013,h25,東京都,13308,奥多摩町,委託
11631,11631,2013,h25,東京都,13361,大島町,委託
11632,11632,2013,h25,東京都,13362,利島村,直営
11633,11633,2013,h25,東京都,13363,新島村,委託
11634,11634,2013,h25,東京都,13364,神津島村,委託
11635,11635,2013,h25,東京都,13381,三宅村,委託
11636,11636,2013,h25,東京都,13382,御蔵島村,委託
11637,11637,2013,h25,東京都,13401,八丈町,委託
11638,11638,2013,h25,東京都,13402,青ヶ島村,直営
11639,11639,2013,h25,東京都,13421,小笠原村,委託
11640,11640,2013,h25,栃木県,9201,宇都宮市,委託
11641,11641,2013,h25,栃木県,9202,足利市,委託
11642,11642,2013,h25,栃木県,9203,栃木市,委託
11643,11643,2013,h25,栃木県,9204,佐野市,"直営,委託"
11644,11644,2013,h25,栃木県,9205,鹿沼市,委託
11645,11645,2013,h25,栃木県,9206,日光市,委託
11646,11646,2013,h25,栃木県,9208,小山市,委託
11647,11647,2013,h25,栃木県,9209,真岡市,委託
11648,11648,2013,h25,栃木県,9210,大田原市,委託
11649,11649,2013,h25,栃木県,9211,矢板市,委託
11650,11650,2013,h25,栃木県,9213,那須塩原市,委託
11651,11651,2013,h25,栃木県,9214,さくら市,委託
11652,11652,2013,h25,栃木県,9215,那須烏山市,委託
11653,11653,2013,h25,栃木県,9216,下野市,委託
11654,11654,2013,h25,栃木県,9301,上三川町,委託
11655,11655,2013,h25,栃木県,9342,益子町,委託
11656,11656,2013,h25,栃木県,9343,茂木町,委託
11657,11657,2013,h25,栃木県,9344,市貝町,委託
11658,11658,2013,h25,栃木県,9345,芳賀町,直営
11659,11659,2013,h25,栃木県,9361,壬生町,委託
11660,11660,2013,h25,栃木県,9364,野木町,委託
11661,11661,2013,h25,栃木県,9367,岩舟町,委託
11662,11662,2013,h25,栃木県,9384,塩谷町,直営
11663,11663,2013,h25,栃木県,9386,高根沢町,委託
11664,11664,2013,h25,栃木県,9407,那須町,直営
11665,11665,2013,h25,栃木県,9411,那珂川町,委託
11666,11666,2013,h25,沖縄県,47201,那覇市,"直営,委託,許可"
11667,11667,2013,h25,沖縄県,47205,宜野湾市,委託
11668,11668,2013,h25,沖縄県,47207,石垣市,委託
11669,11669,2013,h25,沖縄県,47208,浦添市,委託
11670,11670,2013,h25,沖縄県,47209,名護市,委託
11671,11671,2013,h25,沖縄県,47210,糸満市,委託
11672,11672,2013,h25,沖縄県,47211,沖縄市,委託
11673,11673,2013,h25,沖縄県,47212,豊見城市,委託
11674,11674,2013,h25,沖縄県,47213,うるま市,委託
11675,11675,2013,h25,沖縄県,47214,宮古島市,委託
11676,11676,2013,h25,沖縄県,47215,南城市,委託
11677,11677,2013,h25,沖縄県,47301,国頭村,委託
11678,11678,2013,h25,沖縄県,47302,大宜味村,委託
11679,11679,2013,h25,沖縄県,47303,東村,委託
11680,11680,2013,h25,沖縄県,47306,今帰仁村,委託
11681,11681,2013,h25,沖縄県,47308,本部町,直営
11682,11682,2013,h25,沖縄県,47311,恩納村,委託
11683,11683,2013,h25,沖縄県,47313,宜野座村,委託
11684,11684,2013,h25,沖縄県,47314,金武町,直営
11685,11685,2013,h25,沖縄県,47315,伊江村,直営
11686,11686,2013,h25,沖縄県,47324,読谷村,委託
11687,11687,2013,h25,沖縄県,47325,嘉手納町,委託
11688,11688,2013,h25,沖縄県,47326,北谷町,委託
11689,11689,2013,h25,沖縄県,47327,北中城村,委託
11690,11690,2013,h25,沖縄県,47328,中城村,委託
11691,11691,2013,h25,沖縄県,47329,西原町,委託
11692,11692,2013,h25,沖縄県,47348,与那原町,委託
11693,11693,2013,h25,沖縄県,47350,南風原町,委託
11694,11694,2013,h25,沖縄県,47353,渡嘉敷村,直営
11695,11695,2013,h25,沖縄県,47354,座間味村,直営
11696,11696,2013,h25,沖縄県,47355,粟国村,委託
11697,11697,2013,h25,沖縄県,47356,渡名喜村,委託
11698,11698,2013,h25,沖縄県,47357,南大東村,委託
11699,11699,2013,h25,沖縄県,47358,北大東村,直営
11700,11700,2013,h25,沖縄県,47359,伊平屋村,委託
11701,11701,2013,h25,沖縄県,47360,伊是名村,委託
11702,11702,2013,h25,沖縄県,47361,久米島町,許可
11703,11703,2013,h25,沖縄県,47362,八重瀬町,委託
11704,11704,2013,h25,沖縄県,47375,多良間村,直営
11705,11705,2013,h25,沖縄県,47381,竹富町,委託
11706,11706,2013,h25,沖縄県,47382,与那国町,委託
11707,11707,2013,h25,滋賀県,25201,大津市,委託
11708,11708,2013,h25,滋賀県,25202,彦根市,直営
11709,11709,2013,h25,滋賀県,25203,長浜市,委託
11710,11710,2013,h25,滋賀県,25204,近江八幡市,委託
11711,11711,2013,h25,滋賀県,25206,草津市,委託
11712,11712,2013,h25,滋賀県,25207,守山市,委託
11713,11713,2013,h25,滋賀県,25208,栗東市,委託
11714,11714,2013,h25,滋賀県,25209,甲賀市,委託
11715,11715,2013,h25,滋賀県,25210,野洲市,委託
11716,11716,2013,h25,滋賀県,25211,湖南市,"直営,委託"
11717,11717,2013,h25,滋賀県,25212,高島市,委託
11718,11718,2013,h25,滋賀県,25213,東近江市,委託
11719,11719,2013,h25,滋賀県,25214,米原市,委託
11720,11720,2013,h25,滋賀県,25383,日野町,委託
11721,11721,2013,h25,滋賀県,25384,竜王町,委託
11722,11722,2013,h25,滋賀県,25425,愛荘町,委託
11723,11723,2013,h25,滋賀県,25441,豊郷町,委託
11724,11724,2013,h25,滋賀県,25442,甲良町,委託
11725,11725,2013,h25,滋賀県,25443,多賀町,委託
11726,11726,2013,h25,熊本県,43100,熊本市,"直営,委託"
11727,11727,2013,h25,熊本県,43202,八代市,委託
11728,11728,2013,h25,熊本県,43203,人吉市,委託
11729,11729,2013,h25,熊本県,43204,荒尾市,"直営,委託"
11730,11730,2013,h25,熊本県,43205,水俣市,直営
11731,11731,2013,h25,熊本県,43206,玉名市,委託
11732,11732,2013,h25,熊本県,43208,山鹿市,委託
11733,11733,2013,h25,熊本県,43210,菊池市,委託
11734,11734,2013,h25,熊本県,43211,宇土市,委託
11735,11735,2013,h25,熊本県,43212,上天草市,委託
11736,11736,2013,h25,熊本県,43213,宇城市,委託
11737,11737,2013,h25,熊本県,43214,阿蘇市,委託
11738,11738,2013,h25,熊本県,43215,天草市,委託
11739,11739,2013,h25,熊本県,43216,合志市,委託
11740,11740,2013,h25,熊本県,43348,美里町,委託
11741,11741,2013,h25,熊本県,43364,玉東町,直営
11742,11742,2013,h25,熊本県,43367,南関町,委託
11743,11743,2013,h25,熊本県,43368,長洲町,委託
11744,11744,2013,h25,熊本県,43369,和水町,委託
11745,11745,2013,h25,熊本県,43403,大津町,委託
11746,11746,2013,h25,熊本県,43404,菊陽町,委託
11747,11747,2013,h25,熊本県,43423,南小国町,委託
11748,11748,2013,h25,熊本県,43424,小国町,委託
11749,11749,2013,h25,熊本県,43425,産山村,委託
11750,11750,2013,h25,熊本県,43428,高森町,委託
11751,11751,2013,h25,熊本県,43432,西原村,委託
11752,11752,2013,h25,熊本県,43433,南阿蘇村,委託
11753,11753,2013,h25,熊本県,43441,御船町,委託
11754,11754,2013,h25,熊本県,43442,嘉島町,委託
11755,11755,2013,h25,熊本県,43443,益城町,委託
11756,11756,2013,h25,熊本県,43444,甲佐町,委託
11757,11757,2013,h25,熊本県,43447,山都町,委託
11758,11758,2013,h25,熊本県,43468,氷川町,委託
11759,11759,2013,h25,熊本県,43482,芦北町,委託
11760,11760,2013,h25,熊本県,43484,津奈木町,直営
11761,11761,2013,h25,熊本県,43501,錦町,委託
11762,11762,2013,h25,熊本県,43505,多良木町,委託
11763,11763,2013,h25,熊本県,43506,湯前町,委託
11764,11764,2013,h25,熊本県,43507,水上村,委託
11765,11765,2013,h25,熊本県,43510,相良村,委託
11766,11766,2013,h25,熊本県,43511,五木村,委託
11767,11767,2013,h25,熊本県,43512,山江村,委託
11768,11768,2013,h25,熊本県,43513,球磨村,委託
11769,11769,2013,h25,熊本県,43514,あさぎり町,委託
11770,11770,2013,h25,熊本県,43531,苓北町,委託
11771,11771,2013,h25,石川県,17201,金沢市,直営
11772,11772,2013,h25,石川県,17202,七尾市,委託
11773,11773,2013,h25,石川県,17203,小松市,委託
11774,11774,2013,h25,石川県,17204,輪島市,委託
11775,11775,2013,h25,石川県,17205,珠洲市,委託
11776,11776,2013,h25,石川県,17206,加賀市,委託
11777,11777,2013,h25,石川県,17207,羽咋市,委託
11778,11778,2013,h25,石川県,17209,かほく市,委託
11779,11779,2013,h25,石川県,17210,白山市,委託
11780,11780,2013,h25,石川県,17211,能美市,委託
11781,11781,2013,h25,石川県,17212,野々市市,委託
11782,11782,2013,h25,石川県,17324,川北町,委託
11783,11783,2013,h25,石川県,17361,津幡町,委託
11784,11784,2013,h25,石川県,17365,内灘町,許可
11785,11785,2013,h25,石川県,17384,志賀町,委託
11786,11786,2013,h25,石川県,17386,宝達志水町,委託
11787,11787,2013,h25,石川県,17407,中能登町,委託
11788,11788,2013,h25,石川県,17461,穴水町,委託
11789,11789,2013,h25,石川県,17463,能登町,委託
11790,11790,2013,h25,神奈川県,14100,横浜市,直営
11791,11791,2013,h25,神奈川県,14130,川崎市,なし
11792,11792,2013,h25,神奈川県,14150,相模原市,なし
11793,11793,2013,h25,神奈川県,14201,横須賀市,"直営,委託"
11794,11794,2013,h25,神奈川県,14203,平塚市,直営
11795,11795,2013,h25,神奈川県,14204,鎌倉市,"直営,委託"
11796,11796,2013,h25,神奈川県,14205,藤沢市,"直営,委託"
11797,11797,2013,h25,神奈川県,14206,小田原市,"直営,委託"
11798,11798,2013,h25,神奈川県,14207,茅ヶ崎市,直営
11799,11799,2013,h25,神奈川県,14208,逗子市,直営
11800,11800,2013,h25,神奈川県,14210,三浦市,直営
11801,11801,2013,h25,神奈川県,14211,秦野市,"直営,委託"
11802,11802,2013,h25,神奈川県,14212,厚木市,"直営,委託"
11803,11803,2013,h25,神奈川県,14213,大和市,"直営,委託"
11804,11804,2013,h25,神奈川県,14214,伊勢原市,委託
11805,11805,2013,h25,神奈川県,14215,海老名市,直営
11806,11806,2013,h25,神奈川県,14216,座間市,直営
11807,11807,2013,h25,神奈川県,14217,南足柄市,委託
11808,11808,2013,h25,神奈川県,14218,綾瀬市,直営
11809,11809,2013,h25,神奈川県,14301,葉山町,直営
11810,11810,2013,h25,神奈川県,14321,寒川町,委託
11811,11811,2013,h25,神奈川県,14341,大磯町,委託
11812,11812,2013,h25,神奈川県,14342,二宮町,委託
11813,11813,2013,h25,神奈川県,14361,中井町,委託
11814,11814,2013,h25,神奈川県,14362,大井町,委託
11815,11815,2013,h25,神奈川県,14363,松田町,委託
11816,11816,2013,h25,神奈川県,14364,山北町,委託
11817,11817,2013,h25,神奈川県,14366,開成町,委託
11818,11818,2013,h25,神奈川県,14382,箱根町,委託
11819,11819,2013,h25,神奈川県,14383,真鶴町,委託
11820,11820,2013,h25,神奈川県,14384,湯河原町,"直営,委託"
11821,11821,2013,h25,神奈川県,14401,愛川町,直営
11822,11822,2013,h25,神奈川県,14402,清川村,直営
11823,11823,2013,h25,福井県,18201,福井市,"直営,委託"
11824,11824,2013,h25,福井県,18202,敦賀市,委託
11825,11825,2013,h25,福井県,18204,小浜市,委託
11826,11826,2013,h25,福井県,18205,大野市,委託
11827,11827,2013,h25,福井県,18206,勝山市,委託
11828,11828,2013,h25,福井県,18207,鯖江市,委託
11829,11829,2013,h25,福井県,18208,あわら市,委託
11830,11830,2013,h25,福井県,18209,越前市,委託
11831,11831,2013,h25,福井県,18210,坂井市,委託
11832,11832,2013,h25,福井県,18322,永平寺町,委託
11833,11833,2013,h25,福井県,18382,池田町,委託
11834,11834,2013,h25,福井県,18404,南越前町,委託
11835,11835,2013,h25,福井県,18423,越前町,委託
11836,11836,2013,h25,福井県,18442,美浜町,委託
11837,11837,2013,h25,福井県,18481,高浜町,委託
11838,11838,2013,h25,福井県,18483,おおい町,委託
11839,11839,2013,h25,福井県,18501,若狭町,委託
11840,11840,2013,h25,福岡県,40100,北九州市,なし
11841,11841,2013,h25,福岡県,40130,福岡市,委託
11842,11842,2013,h25,福岡県,40202,大牟田市,"直営,委託"
11843,11843,2013,h25,福岡県,40203,久留米市,委託
11844,11844,2013,h25,福岡県,40204,直方市,委託
11845,11845,2013,h25,福岡県,40205,飯塚市,"直営,委託"
11846,11846,2013,h25,福岡県,40206,田川市,直営
11847,11847,2013,h25,福岡県,40207,柳川市,委託
11848,11848,2013,h25,福岡県,40210,八女市,直営
11849,11849,2013,h25,福岡県,40211,筑後市,直営
11850,11850,2013,h25,福岡県,40212,大川市,委託
11851,11851,2013,h25,福岡県,40213,行橋市,直営
11852,11852,2013,h25,福岡県,40214,豊前市,直営
11853,11853,2013,h25,福岡県,40215,中間市,委託
11854,11854,2013,h25,福岡県,40216,小郡市,委託
11855,11855,2013,h25,福岡県,40217,筑紫野市,委託
11856,11856,2013,h25,福岡県,40218,春日市,委託
11857,11857,2013,h25,福岡県,40219,大野城市,"委託,許可"
11858,11858,2013,h25,福岡県,40220,宗像市,委託
11859,11859,2013,h25,福岡県,40221,太宰府市,委託
11860,11860,2013,h25,福岡県,40223,古賀市,委託
11861,11861,2013,h25,福岡県,40224,福津市,委託
11862,11862,2013,h25,福岡県,40225,うきは市,委託
11863,11863,2013,h25,福岡県,40226,宮若市,なし
11864,11864,2013,h25,福岡県,40227,嘉麻市,直営
11865,11865,2013,h25,福岡県,40228,朝倉市,直営
11866,11866,2013,h25,福岡県,40229,みやま市,委託
11867,11867,2013,h25,福岡県,40230,糸島市,委託
11868,11868,2013,h25,福岡県,40305,那珂川町,委託
11869,11869,2013,h25,福岡県,40341,宇美町,委託
11870,11870,2013,h25,福岡県,40342,篠栗町,委託
11871,11871,2013,h25,福岡県,40343,志免町,委託
11872,11872,2013,h25,福岡県,40344,須恵町,委託
11873,11873,2013,h25,福岡県,40345,新宮町,委託
11874,11874,2013,h25,福岡県,40348,久山町,委託
11875,11875,2013,h25,福岡県,40349,粕屋町,許可
11876,11876,2013,h25,福岡県,40381,芦屋町,委託
11877,11877,2013,h25,福岡県,40382,水巻町,委託
11878,11878,2013,h25,福岡県,40383,岡垣町,委託
11879,11879,2013,h25,福岡県,40384,遠賀町,委託
11880,11880,2013,h25,福岡県,40401,小竹町,なし
11881,11881,2013,h25,福岡県,40402,鞍手町,"委託,許可"
11882,11882,2013,h25,福岡県,40421,桂川町,委託
11883,11883,2013,h25,福岡県,40447,筑前町,委託
11884,11884,2013,h25,福岡県,40448,東峰村,委託
11885,11885,2013,h25,福岡県,40503,大刀洗町,委託
11886,11886,2013,h25,福岡県,40522,大木町,委託
11887,11887,2013,h25,福岡県,40544,広川町,委託
11888,11888,2013,h25,福岡県,40601,香春町,委託
11889,11889,2013,h25,福岡県,40602,添田町,委託
11890,11890,2013,h25,福岡県,40604,糸田町,委託
11891,11891,2013,h25,福岡県,40605,川崎町,委託
11892,11892,2013,h25,福岡県,40608,大任町,委託
11893,11893,2013,h25,福岡県,40609,赤村,委託
11894,11894,2013,h25,福岡県,40610,福智町,委託
11895,11895,2013,h25,福岡県,40621,苅田町,委託
11896,11896,2013,h25,福岡県,40625,みやこ町,委託
11897,11897,2013,h25,福岡県,40642,吉富町,委託
11898,11898,2013,h25,福岡県,40646,上毛町,直営
11899,11899,2013,h25,福岡県,40647,築上町,委託
11900,11900,2013,h25,福島県,7201,福島市,委託
11901,11901,2013,h25,福島県,7202,会津若松市,委託
11902,11902,2013,h25,福島県,7203,郡山市,委託
11903,11903,2013,h25,福島県,7204,いわき市,"委託,許可"
11904,11904,2013,h25,福島県,7205,白河市,委託
11905,11905,2013,h25,福島県,7207,須賀川市,委託
11906,11906,2013,h25,福島県,7208,喜多方市,委託
11907,11907,2013,h25,福島県,7209,相馬市,委託
11908,11908,2013,h25,福島県,7210,二本松市,委託
11909,11909,2013,h25,福島県,7211,田村市,委託
11910,11910,2013,h25,福島県,7212,南相馬市,委託
11911,11911,2013,h25,福島県,7213,伊達市,委託
11912,11912,2013,h25,福島県,7214,本宮市,委託
11913,11913,2013,h25,福島県,7301,桑折町,委託
11914,11914,2013,h25,福島県,7303,国見町,委託
11915,11915,2013,h25,福島県,7308,川俣町,委託
11916,11916,2013,h25,福島県,7322,大玉村,委託
